Arbitro,fecha,Estadio,Ciudad,Temporada,Ronda,Equipo de casa,Equipo visita,home_win,away_win,home_goals,away_goals,home_goals_half_time,away_goals_half_time,home_goals_fulltime,away_goals_fulltime,home_goals_extra_time,away_goals_extratime,home_goals_penalty,away_goals_penalty
"Roberto Rios Jacome, Mexico",2017-04-22T02:00:00+00:00,Estadio Caliente,Tijuana,2016,Clausura - 15,Club Tijuana,Toluca,True,False,2.0,0.0,0.0,0.0,2.0,0.0,,,,
"Marco Antonio Ortiz Nava, Mexico",2017-04-22T22:00:00+00:00,Estadio La Corregidora,Santiago de Queretaro,2016,Clausura - 15,Club Queretaro,Jaguares de Chiapas,,,2.0,2.0,1.0,0.0,2.0,2.0,,,,
"Adonai Escobedo Gonzalez, Mexico",2017-04-22T22:00:00+00:00,Estadio Azul,Mexico City,2016,Clausura - 15,Cruz Azul,Guadalajara Chivas,True,False,2.0,1.0,1.0,0.0,2.0,1.0,,,,
"Roberto Garcia Orozco, Mexico",2017-04-23T00:00:00+00:00,Estadio BBVA Bancomer,Monterrey,2016,Clausura - 15,Monterrey,Tigres UANL,True,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,
"Miguel Angel Chacon Viveros, Mexico",2017-04-23T00:00:00+00:00,Estadio Jalisco,Guadalajara,2016,Clausura - 15,Atlas,Pachuca,True,False,1.0,0.0,1.0,0.0,1.0,0.0,,,,
"Diego Montano, Mexico",2017-04-23T00:06:00+00:00,Estadio Leon,Leon,2016,Clausura - 15,Leon,Puebla,True,False,1.0,0.0,1.0,0.0,1.0,0.0,,,,
"Jorge Antonio Perez Duran, Mexico",2017-04-23T02:00:00+00:00,Estadio Victoria,Aguascalientes,2016,Clausura - 15,Necaxa,Monarcas,True,False,2.0,1.0,1.0,1.0,2.0,1.0,,,,
"Cesar Arturo Ramos Palazuelos, Mexico",2017-04-23T17:00:00+00:00,Estadio Olimpico Universitario,Mexico City,2016,Clausura - 15,U.N.A.M. - Pumas,Veracruz,False,True,0.0,2.0,0.0,1.0,0.0,2.0,,,,
"Erick Yair Miranda Galindo, Mexico",2017-04-24T00:00:00+00:00,Estadio TSM Corona,Torreon,2016,Clausura - 15,Santos Laguna,Club America,True,False,2.0,1.0,0.0,0.0,2.0,1.0,,,,
"Marco Antonio Ortiz Nava, Mexico",2017-04-29T01:30:00+00:00,Estadio Luis Pirata Fuente,Veracruz,2016,Clausura - 16,Veracruz,Monterrey,True,False,1.0,0.0,1.0,0.0,1.0,0.0,,,,
"Cesar Arturo Ramos Palazuelos, Mexico",2017-04-29T22:00:00+00:00,Estadio Victor Manuel Reyna,Tuxtla Gutierrez,2016,Clausura - 16,Jaguares de Chiapas,Santos Laguna,,,2.0,2.0,1.0,0.0,2.0,2.0,,,,
"Jorge Antonio Perez Duran, Mexico",2017-04-30T00:00:00+00:00,Estadio Universitario (UANL),Monterrey,2016,Clausura - 16,Tigres UANL,Club Tijuana,True,False,3.0,0.0,3.0,0.0,3.0,0.0,,,,
"Oscar Macias, Mexico",2017-04-30T00:00:00+00:00,Estadio Jose Maria Morelos y Pavon,Morelia,2016,Clausura - 16,Monarcas,U.N.A.M. - Pumas,True,False,4.0,0.0,1.0,0.0,4.0,0.0,,,,
"Eduardo Galvan Basulto, Mexico",2017-04-30T00:06:00+00:00,Estadio Miguel Hidalgo,Pachuca de Soto,2016,Clausura - 16,Pachuca,Cruz Azul,,,2.0,2.0,0.0,0.0,2.0,2.0,,,,
"Miguel Angel Flores Rodriguez, Mexico",2017-04-30T00:06:00+00:00,Estadio Akron,Guadalajara,2016,Clausura - 16,Guadalajara Chivas,Leon,,,1.0,1.0,0.0,0.0,1.0,1.0,,,,
"Fernando Hernandez, Mexico",2017-04-30T02:00:00+00:00,Estadio Azteca,Mexico City,2016,Clausura - 16,Club America,Atlas,False,True,1.0,2.0,0.0,2.0,1.0,2.0,,,,
"Miguel Angel Chacon Viveros, Mexico",2017-04-30T17:00:00+00:00,Estadio Nemesio Diez,Toluca,2016,Clausura - 16,Toluca,Club Queretaro,False,True,1.0,2.0,1.0,0.0,1.0,2.0,,,,
"Paul Enrique Delgadillo Haro, Mexico",2017-04-30T23:00:00+00:00,Estadio Cuauhtemoc,Puebla,2016,Clausura - 16,Puebla,Necaxa,False,True,0.0,1.0,0.0,0.0,0.0,1.0,,,,
"Erick Yair Miranda Galindo, Mexico",2017-05-06T22:00:00+00:00,Estadio La Corregidora,Santiago de Queretaro,2016,Clausura - 17,Club Queretaro,Tigres UANL,False,True,1.0,5.0,0.0,2.0,1.0,5.0,,,,
"Jorge Antonio Perez Duran, Mexico",2017-05-07T00:06:00+00:00,Estadio Leon,Leon,2016,Clausura - 17,Leon,Cruz Azul,False,True,1.0,2.0,1.0,1.0,1.0,2.0,,,,
"Paul Enrique Delgadillo Haro, Mexico",2017-05-07T02:00:00+00:00,Estadio Caliente,Tijuana,2016,Clausura - 17,Club Tijuana,Veracruz,True,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,
"Jorge Isaac Rojas Castillo, Mexico",2017-05-07T02:00:00+00:00,Estadio BBVA Bancomer,Monterrey,2016,Clausura - 17,Monterrey,Monarcas,False,True,1.0,2.0,0.0,1.0,1.0,2.0,,,,
"Roberto Garcia Orozco, Mexico",2017-05-07T02:00:00+00:00,Estadio Jalisco,Guadalajara,2016,Clausura - 17,Atlas,Jaguares de Chiapas,False,True,0.0,1.0,0.0,1.0,0.0,1.0,,,,
